building,date,kBtu
Kehoe Track At Ludwig Field,2017-04-01T04:00:00.000Z,23544.45969674804
Kehoe Track At Ludwig Field,2017-05-01T04:00:00.000Z,57141.700096845336
Kehoe Track At Ludwig Field,2017-06-01T04:00:00.000Z,13355.975387361676
Kehoe Track At Ludwig Field,2017-07-01T04:00:00.000Z,21079.357973883525
Kehoe Track At Ludwig Field,2017-08-01T04:00:00.000Z,21409.48267688595
Kehoe Track At Ludwig Field,2017-09-01T04:00:00.000Z,0
Kehoe Track At Ludwig Field,2017-10-01T04:00:00.000Z,0
Kehoe Track At Ludwig Field,2017-11-01T04:00:00.000Z,0
Kehoe Track At Ludwig Field,2017-12-01T05:00:00.000Z,0
Kehoe Track At Ludwig Field,2018-01-01T05:00:00.000Z,0
Kehoe Track At Ludwig Field,2018-02-01T05:00:00.000Z,0
Kehoe Track At Ludwig Field,2018-03-01T05:00:00.000Z,32095.95790880771
Kehoe Track At Ludwig Field,2018-04-01T04:00:00.000Z,22779.880991807044
Kehoe Track At Ludwig Field,2018-05-01T04:00:00.000Z,0
Kehoe Track At Ludwig Field,2018-06-01T04:00:00.000Z,0
Kehoe Track At Ludwig Field,2018-07-01T04:00:00.000Z,0
Kehoe Track At Ludwig Field,2018-08-01T04:00:00.000Z,25956.876574091537
Kehoe Track At Ludwig Field,2018-09-01T04:00:00.000Z,3466.6411175175663
Kehoe Track At Ludwig Field,2018-10-01T04:00:00.000Z,29514.86776095284
Kehoe Track At Ludwig Field,2018-11-01T04:00:00.000Z,25065.527361284323
Kehoe Track At Ludwig Field,2018-12-01T05:00:00.000Z,17649.82405905428
Kehoe Track At Ludwig Field,2019-01-01T05:00:00.000Z,0
Kehoe Track At Ludwig Field,2019-02-01T05:00:00.000Z,0
Kehoe Track At Ludwig Field,2019-03-01T05:00:00.000Z,0
Kehoe Track At Ludwig Field,2019-04-01T04:00:00.000Z,0
Kehoe Track At Ludwig Field,2019-05-01T04:00:00.000Z,0
Kehoe Track At Ludwig Field,2019-06-01T04:00:00.000Z,0
Kehoe Track At Ludwig Field,2019-07-01T04:00:00.000Z,0
Kehoe Track At Ludwig Field,2019-08-01T04:00:00.000Z,0
Kehoe Track At Ludwig Field,2019-09-01T04:00:00.000Z,0
Turfgrass Research Facility (paint Branch),2014-10-01T04:00:00.000Z,34634.312705366945
Turfgrass Research Facility (paint Branch),2014-11-01T04:00:00.000Z,75175.85768064097
Turfgrass Research Facility (paint Branch),2014-12-01T05:00:00.000Z,112425.14907059228
Turfgrass Research Facility (paint Branch),2015-01-01T05:00:00.000Z,123130.5577317091
Turfgrass Research Facility (paint Branch),2015-02-01T05:00:00.000Z,143812.6552100355
Turfgrass Research Facility (paint Branch),2015-03-01T05:00:00.000Z,116230.10739475193
Turfgrass Research Facility (paint Branch),2015-04-01T04:00:00.000Z,61440.38122558292
Turfgrass Research Facility (paint Branch),2015-05-01T04:00:00.000Z,29403.29177060558
Turfgrass Research Facility (paint Branch),2015-06-01T04:00:00.000Z,23851.86021734957
Turfgrass Research Facility (paint Branch),2015-07-01T04:00:00.000Z,28726.840429321448
Turfgrass Research Facility (paint Branch),2015-08-01T04:00:00.000Z,25474.528700754523
Turfgrass Research Facility (paint Branch),2015-09-01T04:00:00.000Z,26233.18362563665
Turfgrass Research Facility (paint Branch),2015-10-01T04:00:00.000Z,50967.03317137192
Turfgrass Research Facility (paint Branch),2015-11-01T04:00:00.000Z,58316.98374967977
Turfgrass Research Facility (paint Branch),2015-12-01T05:00:00.000Z,73595.24415036448
Turfgrass Research Facility (paint Branch),2016-01-01T05:00:00.000Z,145218.91507581796
Turfgrass Research Facility (paint Branch),2016-02-01T05:00:00.000Z,116026.62789775117
Turfgrass Research Facility (paint Branch),2016-03-01T05:00:00.000Z,75108.35282579799
Turfgrass Research Facility (paint Branch),2016-04-01T04:00:00.000Z,55578.23987686435
Turfgrass Research Facility (paint Branch),2016-05-01T04:00:00.000Z,39946.05183612411
Turfgrass Research Facility (paint Branch),2016-06-01T04:00:00.000Z,22215.120068429245
Turfgrass Research Facility (paint Branch),2016-07-01T04:00:00.000Z,27796.967746760303
Turfgrass Research Facility (paint Branch),2016-08-01T04:00:00.000Z,31695.078172848323
Turfgrass Research Facility (paint Branch),2016-09-01T04:00:00.000Z,27142.219180781216
Turfgrass Research Facility (paint Branch),2016-10-01T04:00:00.000Z,38645.30431177834
Turfgrass Research Facility (paint Branch),2016-11-01T04:00:00.000Z,68728.0774438711
Turfgrass Research Facility (paint Branch),2016-12-01T05:00:00.000Z,111833.51485757765
Turfgrass Research Facility (paint Branch),2017-01-01T05:00:00.000Z,105586.81018099337
Turfgrass Research Facility (paint Branch),2017-02-01T05:00:00.000Z,82586.78454283802
Turfgrass Research Facility (paint Branch),2017-03-01T05:00:00.000Z,98581.13476466603
Turfgrass Research Facility (paint Branch),2017-04-01T04:00:00.000Z,41651.03393969001
Turfgrass Research Facility (paint Branch),2017-05-01T04:00:00.000Z,34580.28395078084
Turfgrass Research Facility (paint Branch),2017-06-01T04:00:00.000Z,23125.84723075647
Turfgrass Research Facility (paint Branch),2017-07-01T04:00:00.000Z,23807.095682030715
Turfgrass Research Facility (paint Branch),2017-08-01T04:00:00.000Z,21868.54727153811
Turfgrass Research Facility (paint Branch),2017-09-01T04:00:00.000Z,21978.485669015317
Turfgrass Research Facility (paint Branch),2017-10-01T04:00:00.000Z,32905.41625544751
Turfgrass Research Facility (paint Branch),2017-11-01T04:00:00.000Z,54955.471417499335
Turfgrass Research Facility (paint Branch),2017-12-01T05:00:00.000Z,118623.84521239762
Turfgrass Research Facility (paint Branch),2018-01-01T05:00:00.000Z,128831.98567758738
Turfgrass Research Facility (paint Branch),2018-02-01T05:00:00.000Z,86278.25809256443
Turfgrass Research Facility (paint Branch),2018-03-01T05:00:00.000Z,103635.99421023967
Turfgrass Research Facility (paint Branch),2018-04-01T04:00:00.000Z,62478.16925856432
Turfgrass Research Facility (paint Branch),2018-05-01T04:00:00.000Z,24091.265091300716
Turfgrass Research Facility (paint Branch),2018-06-01T04:00:00.000Z,22925.205454837575
Turfgrass Research Facility (paint Branch),2018-07-01T04:00:00.000Z,23898.387134176595
Turfgrass Research Facility (paint Branch),2018-08-01T04:00:00.000Z,39710.651318616605
Turfgrass Research Facility (paint Branch),2018-09-01T04:00:00.000Z,32316.847887401585
Turfgrass Research Facility (paint Branch),2018-10-01T04:00:00.000Z,37363.14575398318
Turfgrass Research Facility (paint Branch),2018-11-01T04:00:00.000Z,73727.63756337113
Turfgrass Research Facility (paint Branch),2018-12-01T05:00:00.000Z,92348.90120557268
Turfgrass Research Facility (paint Branch),2019-01-01T05:00:00.000Z,125441.29601518865
Turfgrass Research Facility (paint Branch),2019-02-01T05:00:00.000Z,93541.08518158164
Turfgrass Research Facility (paint Branch),2019-03-01T05:00:00.000Z,94315.50100849225
Turfgrass Research Facility (paint Branch),2019-04-01T04:00:00.000Z,46127.15403260414
Turfgrass Research Facility (paint Branch),2019-05-01T04:00:00.000Z,30445.476128932416
Turfgrass Research Facility (paint Branch),2019-06-01T04:00:00.000Z,26399.922733752308
Turfgrass Research Facility (paint Branch),2019-07-01T04:00:00.000Z,27567.907744791686
Turfgrass Research Facility (paint Branch),2019-08-01T04:00:00.000Z,11454.162566838453
Turfgrass Research Facility (paint Branch),2019-09-01T04:00:00.000Z,126.63639333333333
Research Greenhouse,2014-10-01T04:00:00.000Z,1327024.9606885947
Research Greenhouse,2014-11-01T04:00:00.000Z,1881865.7060973176
Research Greenhouse,2014-12-01T05:00:00.000Z,2430302.776593497
Research Greenhouse,2015-01-01T05:00:00.000Z,2807951.261903309
Research Greenhouse,2015-02-01T05:00:00.000Z,2643101.801181346
Research Greenhouse,2015-03-01T05:00:00.000Z,2229405.5023871446
Research Greenhouse,2015-04-01T04:00:00.000Z,1517984.496027773
Research Greenhouse,2015-05-01T04:00:00.000Z,1169266.7842414991
Research Greenhouse,2015-06-01T04:00:00.000Z,1071202.8549982393
Research Greenhouse,2015-07-01T04:00:00.000Z,1018817.2742414639
Research Greenhouse,2015-08-01T04:00:00.000Z,1016959.3581134102
Research Greenhouse,2015-09-01T04:00:00.000Z,1085922.0074337162
Research Greenhouse,2015-10-01T04:00:00.000Z,1534025.0581960175
Research Greenhouse,2015-11-01T04:00:00.000Z,1738308.2074964729
Research Greenhouse,2015-12-01T05:00:00.000Z,1956333.3301464175
Research Greenhouse,2016-01-01T05:00:00.000Z,2564485.0134083726
Research Greenhouse,2016-02-01T05:00:00.000Z,2189161.5755125564
Research Greenhouse,2016-03-01T05:00:00.000Z,1923432.146273388
Research Greenhouse,2016-04-01T04:00:00.000Z,1546697.2506900406
Research Greenhouse,2016-05-01T04:00:00.000Z,1452861.38898176
Research Greenhouse,2016-06-01T04:00:00.000Z,876225.445187862
Research Greenhouse,2016-07-01T04:00:00.000Z,966816.3313578479
Research Greenhouse,2016-08-01T04:00:00.000Z,966750.7715284766
Research Greenhouse,2016-09-01T04:00:00.000Z,1109271.7479469953
Research Greenhouse,2016-10-01T04:00:00.000Z,1424121.123823754
Research Greenhouse,2016-11-01T04:00:00.000Z,1748004.6444690193
Research Greenhouse,2016-12-01T05:00:00.000Z,2368344.3529535886
Research Greenhouse,2017-01-01T05:00:00.000Z,2243118.7690378865
Research Greenhouse,2017-02-01T05:00:00.000Z,1774297.064985016
Research Greenhouse,2017-03-01T05:00:00.000Z,1972829.2282135468
Research Greenhouse,2017-04-01T04:00:00.000Z,972905.0214364305
Research Greenhouse,2017-05-01T04:00:00.000Z,1229192.3031150603
Research Greenhouse,2017-06-01T04:00:00.000Z,458498.21641803643
Research Greenhouse,2017-07-01T04:00:00.000Z,655609.5687797798
Research Greenhouse,2017-08-01T04:00:00.000Z,1215133.1482743784
Research Greenhouse,2017-09-01T04:00:00.000Z,892572.16803845
Research Greenhouse,2017-10-01T04:00:00.000Z,1147651.3491626955
Research Greenhouse,2017-11-01T04:00:00.000Z,1806123.934937043
Research Greenhouse,2017-12-01T05:00:00.000Z,2166022.160850194
Research Greenhouse,2018-01-01T05:00:00.000Z,2494383.2689280217
Research Greenhouse,2018-02-01T05:00:00.000Z,2341747.546791141
Research Greenhouse,2018-03-01T05:00:00.000Z,1346728.9551554318
Research Greenhouse,2018-04-01T04:00:00.000Z,841561.3187624996
Research Greenhouse,2018-05-01T04:00:00.000Z,300884.9678534481
Research Greenhouse,2018-06-01T04:00:00.000Z,33182.04604342674
Research Greenhouse,2018-07-01T04:00:00.000Z,176843.42996151219
Research Greenhouse,2018-08-01T04:00:00.000Z,170795.2991974193
Research Greenhouse,2018-09-01T04:00:00.000Z,325683.4333741934
Research Greenhouse,2018-10-01T04:00:00.000Z,734550.0672323329
Research Greenhouse,2018-11-01T04:00:00.000Z,1236243.3459958483
Research Greenhouse,2018-12-01T05:00:00.000Z,1396357.0999636361
Research Greenhouse,2019-01-01T05:00:00.000Z,3027341.8918024693
Research Greenhouse,2019-02-01T05:00:00.000Z,4605556.301357498
Research Greenhouse,2019-03-01T05:00:00.000Z,2868413.8823634917
Research Greenhouse,2019-04-01T04:00:00.000Z,8132277.822147661
Research Greenhouse,2019-05-01T04:00:00.000Z,9702106.174332127
Research Greenhouse,2019-06-01T04:00:00.000Z,9056145.899748754
Research Greenhouse,2019-07-01T04:00:00.000Z,7478591.483945812
Research Greenhouse,2019-08-01T04:00:00.000Z,7862627.86548651
Research Greenhouse,2019-09-01T04:00:00.000Z,6777373.143028141
Research Greenhouse,2019-10-01T04:00:00.000Z,316059.8551907868
Terrapin Trail Parking Garage,2014-10-01T04:00:00.000Z,262955.86239229346
Terrapin Trail Parking Garage,2014-11-01T04:00:00.000Z,333887.3087735883
Terrapin Trail Parking Garage,2014-12-01T05:00:00.000Z,460102.7744555471
Terrapin Trail Parking Garage,2015-01-01T05:00:00.000Z,103747.90927635168
Terrapin Trail Parking Garage,2015-02-01T05:00:00.000Z,100435.30527411589
Terrapin Trail Parking Garage,2015-03-01T05:00:00.000Z,79879.38961717133
Terrapin Trail Parking Garage,2015-04-01T04:00:00.000Z,51957.026979589566
Terrapin Trail Parking Garage,2015-05-01T04:00:00.000Z,49668.25074657435
Terrapin Trail Parking Garage,2015-06-01T04:00:00.000Z,47867.484810565846
Terrapin Trail Parking Garage,2015-07-01T04:00:00.000Z,50252.24254043524
Terrapin Trail Parking Garage,2015-08-01T04:00:00.000Z,49833.74746370543
Terrapin Trail Parking Garage,2015-09-01T04:00:00.000Z,47852.30078029857
Terrapin Trail Parking Garage,2015-10-01T04:00:00.000Z,55646.47302199736
Terrapin Trail Parking Garage,2015-11-01T04:00:00.000Z,59119.51524139332
Terrapin Trail Parking Garage,2015-12-01T05:00:00.000Z,66106.08269337677
Terrapin Trail Parking Garage,2016-01-01T05:00:00.000Z,89796.9509045007
Terrapin Trail Parking Garage,2016-02-01T05:00:00.000Z,78967.06142373789
Terrapin Trail Parking Garage,2016-03-01T05:00:00.000Z,68670.9568024183
Terrapin Trail Parking Garage,2016-04-01T04:00:00.000Z,46285.70125300145
Terrapin Trail Parking Garage,2016-05-01T04:00:00.000Z,48081.34078742035
Terrapin Trail Parking Garage,2016-06-01T04:00:00.000Z,42787.914864910745
Terrapin Trail Parking Garage,2016-07-01T04:00:00.000Z,48336.874709466545
Terrapin Trail Parking Garage,2016-08-01T04:00:00.000Z,49469.98177391399
Terrapin Trail Parking Garage,2016-09-01T04:00:00.000Z,47850.8110392616
Terrapin Trail Parking Garage,2016-10-01T04:00:00.000Z,59949.82817489089
Terrapin Trail Parking Garage,2016-11-01T04:00:00.000Z,55301.16940693997
Terrapin Trail Parking Garage,2016-12-01T05:00:00.000Z,82949.21087064392
Terrapin Trail Parking Garage,2017-01-01T05:00:00.000Z,423890.355080013
Terrapin Trail Parking Garage,2017-02-01T05:00:00.000Z,434860.0304494869
Terrapin Trail Parking Garage,2017-03-01T05:00:00.000Z,374813.5219711357
Terrapin Trail Parking Garage,2017-04-01T04:00:00.000Z,262978.87387546664
Terrapin Trail Parking Garage,2017-05-01T04:00:00.000Z,276403.0920954903
Terrapin Trail Parking Garage,2017-06-01T04:00:00.000Z,268960.35815829097
Terrapin Trail Parking Garage,2017-07-01T04:00:00.000Z,301991.5952375155
Terrapin Trail Parking Garage,2017-08-01T04:00:00.000Z,507.556067923625
Terrapin Trail Parking Garage,2017-09-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2017-10-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2017-11-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2017-12-01T05:00:00.000Z,0
Terrapin Trail Parking Garage,2018-01-01T05:00:00.000Z,354368.8223410088
Terrapin Trail Parking Garage,2018-02-01T05:00:00.000Z,71721.51105694546
Terrapin Trail Parking Garage,2018-03-01T05:00:00.000Z,134098.9978030821
Terrapin Trail Parking Garage,2018-04-01T04:00:00.000Z,110458.94621100367
Terrapin Trail Parking Garage,2018-05-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2018-06-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2018-07-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2018-08-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2018-09-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2018-10-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2018-11-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2018-12-01T05:00:00.000Z,0
Terrapin Trail Parking Garage,2019-01-01T05:00:00.000Z,0
Terrapin Trail Parking Garage,2019-02-01T05:00:00.000Z,0
Terrapin Trail Parking Garage,2019-03-01T05:00:00.000Z,0
Terrapin Trail Parking Garage,2019-04-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2019-05-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2019-06-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2019-07-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2019-08-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2019-09-01T04:00:00.000Z,0
Mowatt Lane Parking Garage,2014-10-01T04:00:00.000Z,167488.3842023466
Mowatt Lane Parking Garage,2014-11-01T04:00:00.000Z,182504.83965618952
Mowatt Lane Parking Garage,2014-12-01T05:00:00.000Z,193975.13969881504
Mowatt Lane Parking Garage,2015-01-01T05:00:00.000Z,43256.93147068149
Mowatt Lane Parking Garage,2015-02-01T05:00:00.000Z,39014.560130342215
Mowatt Lane Parking Garage,2015-03-01T05:00:00.000Z,40147.13780245891
Mowatt Lane Parking Garage,2015-04-01T04:00:00.000Z,35690.102615304444
Mowatt Lane Parking Garage,2015-05-01T04:00:00.000Z,37445.45484136138
Mowatt Lane Parking Garage,2015-06-01T04:00:00.000Z,37702.85119060971
Mowatt Lane Parking Garage,2015-07-01T04:00:00.000Z,33467.8591583802
Mowatt Lane Parking Garage,2015-08-01T04:00:00.000Z,33543.71826475485
Mowatt Lane Parking Garage,2015-09-01T04:00:00.000Z,33332.654387587776
Mowatt Lane Parking Garage,2015-10-01T04:00:00.000Z,36444.12494769965
Mowatt Lane Parking Garage,2015-11-01T04:00:00.000Z,37152.77204984072
Mowatt Lane Parking Garage,2015-12-01T05:00:00.000Z,37876.94476771157
Mowatt Lane Parking Garage,2016-01-01T05:00:00.000Z,43209.55661865451
Mowatt Lane Parking Garage,2016-02-01T05:00:00.000Z,40781.40907213623
Mowatt Lane Parking Garage,2016-03-01T05:00:00.000Z,42183.26292969065
Mowatt Lane Parking Garage,2016-04-01T04:00:00.000Z,38843.03587376997
Mowatt Lane Parking Garage,2016-05-01T04:00:00.000Z,37733.059061104104
Mowatt Lane Parking Garage,2016-06-01T04:00:00.000Z,29780.702061478823
Mowatt Lane Parking Garage,2016-07-01T04:00:00.000Z,30623.520800040027
