building,date,lbs_c02
Research Greenhouse,2018-08-01T04:00:00.000Z,19987.82709677419
Research Greenhouse,2018-09-01T04:00:00.000Z,38114.070967741915
Research Greenhouse,2018-10-01T04:00:00.000Z,85962.90299999995
Research Greenhouse,2018-11-01T04:00:00.000Z,144675.0488181818
Research Greenhouse,2018-12-01T05:00:00.000Z,163412.83636363634
Research Greenhouse,2019-01-01T05:00:00.000Z,408791.96836990607
Research Greenhouse,2019-02-01T05:00:00.000Z,665980.7434482758
Research Greenhouse,2019-03-01T05:00:00.000Z,399999.99562500004
Research Greenhouse,2019-04-01T04:00:00.000Z,1237051.414375
Research Greenhouse,2019-05-01T04:00:00.000Z,1487036.3985714286
Research Greenhouse,2019-06-01T04:00:00.000Z,1392617.7796103896
Research Greenhouse,2019-07-01T04:00:00.000Z,1152200.076818182
Research Greenhouse,2019-08-01T04:00:00.000Z,1210540.275
Research Greenhouse,2019-09-01T04:00:00.000Z,1052713.56
Research Greenhouse,2019-10-01T04:00:00.000Z,49092.840000000004
Terrapin Trail Parking Garage,2014-10-01T04:00:00.000Z,40844.32068000007
Terrapin Trail Parking Garage,2014-11-01T04:00:00.000Z,51861.936777000024
Terrapin Trail Parking Garage,2014-12-01T05:00:00.000Z,71466.690625
Terrapin Trail Parking Garage,2015-01-01T05:00:00.000Z,16114.920724
Terrapin Trail Parking Garage,2015-02-01T05:00:00.000Z,15600.381672000009
Terrapin Trail Parking Garage,2015-03-01T05:00:00.000Z,12407.479246
Terrapin Trail Parking Garage,2015-04-01T04:00:00.000Z,8070.363795000017
Terrapin Trail Parking Garage,2015-05-01T04:00:00.000Z,7714.853522000011
Terrapin Trail Parking Garage,2015-06-01T04:00:00.000Z,7435.144750000001
Terrapin Trail Parking Garage,2015-07-01T04:00:00.000Z,7805.563605000016
Terrapin Trail Parking Garage,2015-08-01T04:00:00.000Z,7740.559741000008
Terrapin Trail Parking Garage,2015-09-01T04:00:00.000Z,7432.786250000006
Terrapin Trail Parking Garage,2015-10-01T04:00:00.000Z,8643.436842000005
Terrapin Trail Parking Garage,2015-11-01T04:00:00.000Z,9182.896388000014
Terrapin Trail Parking Garage,2015-12-01T05:00:00.000Z,10268.103612
Terrapin Trail Parking Garage,2016-01-01T05:00:00.000Z,13947.950905000014
Terrapin Trail Parking Garage,2016-02-01T05:00:00.000Z,12265.769435999993
Terrapin Trail Parking Garage,2016-03-01T05:00:00.000Z,10666.49952399999
Terrapin Trail Parking Garage,2016-04-01T04:00:00.000Z,7189.449999999992
Terrapin Trail Parking Garage,2016-05-01T04:00:00.000Z,7468.362499999996
Terrapin Trail Parking Garage,2016-06-01T04:00:00.000Z,6646.147000000009
Terrapin Trail Parking Garage,2016-07-01T04:00:00.000Z,7508.053987999995
Terrapin Trail Parking Garage,2016-08-01T04:00:00.000Z,7684.056865000014
Terrapin Trail Parking Garage,2016-09-01T04:00:00.000Z,7432.554852000011
Terrapin Trail Parking Garage,2016-10-01T04:00:00.000Z,9311.866958999995
Terrapin Trail Parking Garage,2016-11-01T04:00:00.000Z,8589.801636999986
Terrapin Trail Parking Garage,2016-12-01T05:00:00.000Z,12884.307420000008
Terrapin Trail Parking Garage,2017-01-01T05:00:00.000Z,65841.90000000001
Terrapin Trail Parking Garage,2017-02-01T05:00:00.000Z,67545.79408499996
Terrapin Trail Parking Garage,2017-03-01T05:00:00.000Z,58218.91
Terrapin Trail Parking Garage,2017-04-01T04:00:00.000Z,40847.895000000004
Terrapin Trail Parking Garage,2017-05-01T04:00:00.000Z,42933.0475
Terrapin Trail Parking Garage,2017-06-01T04:00:00.000Z,41776.985
Terrapin Trail Parking Garage,2017-07-01T04:00:00.000Z,46907.65
Terrapin Trail Parking Garage,2017-08-01T04:00:00.000Z,78.8375
Terrapin Trail Parking Garage,2017-09-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2017-10-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2017-11-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2017-12-01T05:00:00.000Z,0
Terrapin Trail Parking Garage,2018-01-01T05:00:00.000Z,55043.2825
Terrapin Trail Parking Garage,2018-02-01T05:00:00.000Z,11140.335000000001
Terrapin Trail Parking Garage,2018-03-01T05:00:00.000Z,20829.284501611597
Terrapin Trail Parking Garage,2018-04-01T04:00:00.000Z,17157.330435502532
Terrapin Trail Parking Garage,2018-05-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2018-06-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2018-07-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2018-08-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2018-09-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2018-10-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2018-11-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2018-12-01T05:00:00.000Z,0
Terrapin Trail Parking Garage,2019-01-01T05:00:00.000Z,0
Terrapin Trail Parking Garage,2019-02-01T05:00:00.000Z,0
Terrapin Trail Parking Garage,2019-03-01T05:00:00.000Z,0
Terrapin Trail Parking Garage,2019-04-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2019-05-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2019-06-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2019-07-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2019-08-01T04:00:00.000Z,0
Terrapin Trail Parking Garage,2019-09-01T04:00:00.000Z,0
Mowatt Lane Parking Garage,2014-10-01T04:00:00.000Z,26015.58
Mowatt Lane Parking Garage,2014-11-01T04:00:00.000Z,28347.92336
Mowatt Lane Parking Garage,2014-12-01T05:00:00.000Z,30117.748125000002
Mowatt Lane Parking Garage,2015-01-01T05:00:00.000Z,6638.827429000007
Mowatt Lane Parking Garage,2015-02-01T05:00:00.000Z,6056.690189000008
Mowatt Lane Parking Garage,2015-03-01T05:00:00.000Z,6232.905993000004
Mowatt Lane Parking Garage,2015-04-01T04:00:00.000Z,5502.561863999995
Mowatt Lane Parking Garage,2015-05-01T04:00:00.000Z,5664.939864000007
Mowatt Lane Parking Garage,2015-06-01T04:00:00.000Z,5553.545355000003
Mowatt Lane Parking Garage,2015-07-01T04:00:00.000Z,5198.484489000008
Mowatt Lane Parking Garage,2015-08-01T04:00:00.000Z,5209.687347272735
Mowatt Lane Parking Garage,2015-09-01T04:00:00.000Z,5174.234552727267
Mowatt Lane Parking Garage,2015-10-01T04:00:00.000Z,5660.780910999992
Mowatt Lane Parking Garage,2015-11-01T04:00:00.000Z,5770.72989435484
Mowatt Lane Parking Garage,2015-12-01T05:00:00.000Z,5879.6319346451655
Mowatt Lane Parking Garage,2016-01-01T05:00:00.000Z,6711.639630000003
Mowatt Lane Parking Garage,2016-02-01T05:00:00.000Z,6334.481136000006
Mowatt Lane Parking Garage,2016-03-01T05:00:00.000Z,6551.8449200000105
Mowatt Lane Parking Garage,2016-04-01T04:00:00.000Z,6029.952000000005
Mowatt Lane Parking Garage,2016-05-01T04:00:00.000Z,5860.988040000003
Mowatt Lane Parking Garage,2016-06-01T04:00:00.000Z,4617.419640000004
Mowatt Lane Parking Garage,2016-07-01T04:00:00.000Z,4681.554000000004
Mowatt Lane Parking Garage,2016-08-01T04:00:00.000Z,4565.844000000003
Mowatt Lane Parking Garage,2016-09-01T04:00:00.000Z,4707.083855103456
Mowatt Lane Parking Garage,2016-10-01T04:00:00.000Z,5362.964783896548
Mowatt Lane Parking Garage,2016-11-01T04:00:00.000Z,5720.751691806454
Mowatt Lane Parking Garage,2016-12-01T05:00:00.000Z,6686.227431193564
Mowatt Lane Parking Garage,2017-01-01T05:00:00.000Z,33808.587857142855
Mowatt Lane Parking Garage,2017-02-01T05:00:00.000Z,38168.3743508572
Mowatt Lane Parking Garage,2017-03-01T05:00:00.000Z,34874.47535714286
Mowatt Lane Parking Garage,2017-04-01T04:00:00.000Z,29164.424642857142
Mowatt Lane Parking Garage,2017-05-01T04:00:00.000Z,26673.31
Mowatt Lane Parking Garage,2017-06-01T04:00:00.000Z,21764.45
Mowatt Lane Parking Garage,2017-07-01T04:00:00.000Z,23121.137000000002
Mowatt Lane Parking Garage,2017-08-01T04:00:00.000Z,138.44845454545452
Mowatt Lane Parking Garage,2017-09-01T04:00:00.000Z,88.28181818181824
Mowatt Lane Parking Garage,2017-10-01T04:00:00.000Z,17445.44544179722
Mowatt Lane Parking Garage,2017-11-01T04:00:00.000Z,26515.653656443184
Mowatt Lane Parking Garage,2017-12-01T05:00:00.000Z,20266.786496679295
Mowatt Lane Parking Garage,2018-01-01T05:00:00.000Z,25658.99588235294
Mowatt Lane Parking Garage,2018-02-01T05:00:00.000Z,27902.127000000004
Mowatt Lane Parking Garage,2018-03-01T05:00:00.000Z,31466.68227008394
Mowatt Lane Parking Garage,2018-04-01T04:00:00.000Z,27816.931101939917
Mowatt Lane Parking Garage,2018-05-01T04:00:00.000Z,92.55103448275867
Mowatt Lane Parking Garage,2018-06-01T04:00:00.000Z,237.2427155172415
Mowatt Lane Parking Garage,2018-07-01T04:00:00.000Z,73.81850806451611
Mowatt Lane Parking Garage,2018-08-01T04:00:00.000Z,20763.829850915936
Mowatt Lane Parking Garage,2018-09-01T04:00:00.000Z,21986.78839240617
Mowatt Lane Parking Garage,2018-10-01T04:00:00.000Z,21157.86545185594
Mowatt Lane Parking Garage,2018-11-01T04:00:00.000Z,20346.98404385865
Mowatt Lane Parking Garage,2018-12-01T05:00:00.000Z,20907.04327297131
Mowatt Lane Parking Garage,2019-01-01T05:00:00.000Z,98.76658307210037
Mowatt Lane Parking Garage,2019-02-01T05:00:00.000Z,259.82068965517226
Mowatt Lane Parking Garage,2019-03-01T05:00:00.000Z,94.51406250000005
Mowatt Lane Parking Garage,2019-04-01T04:00:00.000Z,90.72335685483876
Mowatt Lane Parking Garage,2019-05-01T04:00:00.000Z,84.1132949308756
Mowatt Lane Parking Garage,2019-06-01T04:00:00.000Z,79.84110389610393
Mowatt Lane Parking Garage,2019-07-01T04:00:00.000Z,100.94618181818187
Mowatt Lane Parking Garage,2019-08-01T04:00:00.000Z,58.812000000000026
Mowatt Lane Parking Garage,2019-09-01T04:00:00.000Z,0
Computer Science Instructional Center,2014-10-01T04:00:00.000Z,25155.014963261616
Computer Science Instructional Center,2014-11-01T04:00:00.000Z,21139.11335187747
Computer Science Instructional Center,2014-12-01T05:00:00.000Z,19178.489400138697
Computer Science Instructional Center,2015-01-01T05:00:00.000Z,14381.02
Computer Science Instructional Center,2015-02-01T05:00:00.000Z,20560.29
Computer Science Instructional Center,2015-03-01T05:00:00.000Z,23287.792335127844
Computer Science Instructional Center,2015-04-01T04:00:00.000Z,25154.483154455465
Computer Science Instructional Center,2015-05-01T04:00:00.000Z,23635.08288071236
Computer Science Instructional Center,2015-06-01T04:00:00.000Z,35627.8172547043
Computer Science Instructional Center,2015-07-01T04:00:00.000Z,21578.033541666668
Computer Science Instructional Center,2015-08-01T04:00:00.000Z,20317.240833333333
Computer Science Instructional Center,2015-09-01T04:00:00.000Z,23948.050000000003
Computer Science Instructional Center,2015-10-01T04:00:00.000Z,21555.63
Computer Science Instructional Center,2015-11-01T04:00:00.000Z,19684.73
Computer Science Instructional Center,2015-12-01T05:00:00.000Z,16484.06
Computer Science Instructional Center,2016-01-01T05:00:00.000Z,13569.59
Computer Science Instructional Center,2016-02-01T05:00:00.000Z,23624.75
Computer Science Instructional Center,2016-03-01T05:00:00.000Z,20010.68
Computer Science Instructional Center,2016-04-01T04:00:00.000Z,23947.52
Computer Science Instructional Center,2016-05-01T04:00:00.000Z,23724.389999999996
Computer Science Instructional Center,2016-06-01T04:00:00.000Z,21651.030000000002
Computer Science Instructional Center,2016-07-01T04:00:00.000Z,24373.11
Computer Science Instructional Center,2016-08-01T04:00:00.000Z,25245.49
Computer Science Instructional Center,2016-09-01T04:00:00.000Z,23528.82
Computer Science Instructional Center,2016-10-01T04:00:00.000Z,27166.74
Computer Science Instructional Center,2016-11-01T04:00:00.000Z,26072.82
Computer Science Instructional Center,2016-12-01T05:00:00.000Z,23978.79
Computer Science Instructional Center,2017-01-01T05:00:00.000Z,30508.920000000002
Computer Science Instructional Center,2017-02-01T05:00:00.000Z,29930.16
Computer Science Instructional Center,2017-03-01T05:00:00.000Z,143.17950000513346
Computer Science Instructional Center,2017-04-01T04:00:00.000Z,40605.31399996782
Computer Science Instructional Center,2017-05-01T04:00:00.000Z,34976.49099049328
Computer Science Instructional Center,2017-06-01T04:00:00.000Z,32887.560000000005
Computer Science Instructional Center,2017-07-01T04:00:00.000Z,34889.37
Computer Science Instructional Center,2017-08-01T04:00:00.000Z,38059.83
Computer Science Instructional Center,2017-09-01T04:00:00.000Z,37106.36
Computer Science Instructional Center,2017-10-01T04:00:00.000Z,40354.73
Computer Science Instructional Center,2017-11-01T04:00:00.000Z,43589.0020000002
Computer Science Instructional Center,2017-12-01T05:00:00.000Z,52665.04
Computer Science Instructional Center,2018-01-01T05:00:00.000Z,29608.45
Computer Science Instructional Center,2018-02-01T05:00:00.000Z,0
Computer Science Instructional Center,2018-05-01T04:00:00.000Z,0
Computer Science Instructional Center,2018-06-01T04:00:00.000Z,0
Computer Science Instructional Center,2018-07-01T04:00:00.000Z,0
Computer Science Instructional Center,2018-08-01T04:00:00.000Z,0
Computer Science Instructional Center,2018-09-01T04:00:00.000Z,0
Computer Science Instructional Center,2018-10-01T04:00:00.000Z,0
Computer Science Instructional Center,2018-11-01T04:00:00.000Z,0
Computer Science Instructional Center,2018-12-01T05:00:00.000Z,0
Computer Science Instructional Center,2019-01-01T05:00:00.000Z,0
Computer Science Instructional Center,2019-02-01T05:00:00.000Z,0
Computer Science Instructional Center,2019-03-01T05:00:00.000Z,0
Computer Science Instructional Center,2019-04-01T04:00:00.000Z,0
Computer Science Instructional Center,2019-05-01T04:00:00.000Z,0
Computer Science Instructional Center,2019-06-01T04:00:00.000Z,0
Computer Science Instructional Center,2019-07-01T04:00:00.000Z,0
Computer Science Instructional Center,2019-08-01T04:00:00.000Z,0
Computer Science Instructional Center,2019-09-01T04:00:00.000Z,0
Maryland Softball Stadium,2014-10-01T04:00:00.000Z,0
Maryland Softball Stadium,2014-11-01T04:00:00.000Z,0
Maryland Softball Stadium,2014-12-01T05:00:00.000Z,0
Maryland Softball Stadium,2015-01-01T05:00:00.000Z,0
Maryland Softball Stadium,2015-02-01T05:00:00.000Z,0
Maryland Softball Stadium,2015-03-01T05:00:00.000Z,0
Maryland Softball Stadium,2015-04-01T04:00:00.000Z,0
Maryland Softball Stadium,2015-05-01T04:00:00.000Z,0
Maryland Softball Stadium,2015-06-01T04:00:00.000Z,0
Maryland Softball Stadium,2015-07-01T04:00:00.000Z,0
Maryland Softball Stadium,2015-08-01T04:00:00.000Z,0
Maryland Softball Stadium,2015-09-01T04:00:00.000Z,0
Maryland Softball Stadium,2015-10-01T04:00:00.000Z,0
Maryland Softball Stadium,2015-11-01T04:00:00.000Z,0
Maryland Softball Stadium,2015-12-01T05:00:00.000Z,0
Maryland Softball Stadium,2016-01-01T05:00:00.000Z,0
Maryland Softball Stadium,2016-02-01T05:00:00.000Z,0
Maryland Softball Stadium,2016-03-01T05:00:00.000Z,0
Maryland Softball Stadium,2016-04-01T04:00:00.000Z,0
Maryland Softball Stadium,2016-05-01T04:00:00.000Z,0
Maryland Softball Stadium,2016-06-01T04:00:00.000Z,0
Maryland Softball Stadium,2016-07-01T04:00:00.000Z,0
Maryland Softball Stadium,2016-08-01T04:00:00.000Z,0
Maryland Softball Stadium,2016-09-01T04:00:00.000Z,0
Maryland Softball Stadium,2016-10-01T04:00:00.000Z,0
Maryland Softball Stadium,2016-11-01T04:00:00.000Z,0
Maryland Softball Stadium,2016-12-01T05:00:00.000Z,0
Maryland Softball Stadium,2017-01-01T05:00:00.000Z,0
Maryland Softball Stadium,2017-02-01T05:00:00.000Z,0
Maryland Softball Stadium,2017-03-01T05:00:00.000Z,0
Maryland Softball Stadium,2017-04-01T04:00:00.000Z,0
Maryland Softball Stadium,2017-05-01T04:00:00.000Z,0
Maryland Softball Stadium,2017-06-01T04:00:00.000Z,0
Maryland Softball Stadium,2017-07-01T04:00:00.000Z,0
Maryland Softball Stadium,2017-08-01T04:00:00.000Z,0
Maryland Softball Stadium,2017-09-01T04:00:00.000Z,0
Maryland Softball Stadium,2017-10-01T04:00:00.000Z,0
Maryland Softball Stadium,2017-11-01T04:00:00.000Z,0
Maryland Softball Stadium,2017-12-01T05:00:00.000Z,0
Maryland Softball Stadium,2018-01-01T05:00:00.000Z,0
Maryland Softball Stadium,2018-02-01T05:00:00.000Z,0
Maryland Softball Stadium,2018-03-01T05:00:00.000Z,0
Maryland Softball Stadium,2018-04-01T04:00:00.000Z,0
Maryland Softball Stadium,2018-05-01T04:00:00.000Z,0
Maryland Softball Stadium,2018-06-01T04:00:00.000Z,0
Maryland Softball Stadium,2018-07-01T04:00:00.000Z,0
Maryland Softball Stadium,2018-08-01T04:00:00.000Z,0
Maryland Softball Stadium,2018-09-01T04:00:00.000Z,0
Maryland Softball Stadium,2018-10-01T04:00:00.000Z,0
Maryland Softball Stadium,2018-11-01T04:00:00.000Z,0
Maryland Softball Stadium,2018-12-01T05:00:00.000Z,0
Maryland Softball Stadium,2019-01-01T05:00:00.000Z,0
Maryland Softball Stadium,2019-02-01T05:00:00.000Z,0
Maryland Softball Stadium,2019-03-01T05:00:00.000Z,0
Maryland Softball Stadium,2019-04-01T04:00:00.000Z,0
Maryland Softball Stadium,2019-05-01T04:00:00.000Z,0
Maryland Softball Stadium,2019-06-01T04:00:00.000Z,0
Maryland Softball Stadium,2019-07-01T04:00:00.000Z,0
Maryland Softball Stadium,2019-08-01T04:00:00.000Z,0
Maryland Softball Stadium,2019-09-01T04:00:00.000Z,0
Bioscience Research Building,2014-10-01T04:00:00.000Z,592814.8448000001
Bioscience Research Building,2014-11-01T04:00:00.000Z,618011.172627604
Bioscience Research Building,2014-12-01T05:00:00.000Z,640981.4242
Bioscience Research Building,2015-01-01T05:00:00.000Z,366614.2079169998
Bioscience Research Building,2015-02-01T05:00:00.000Z,419045.54838
Bioscience Research Building,2015-03-01T05:00:00.000Z,357852.79154899996
Bioscience Research Building,2015-04-01T04:00:00.000Z,295499.8427640002
Bioscience Research Building,2015-05-01T04:00:00.000Z,181797.3656399999
Bioscience Research Building,2015-06-01T04:00:00.000Z,247137.8215650001
Bioscience Research Building,2015-07-01T04:00:00.000Z,258726.82873100013
Bioscience Research Building,2015-08-01T04:00:00.000Z,262666.53247400007
Bioscience Research Building,2015-09-01T04:00:00.000Z,256316.11212
Bioscience Research Building,2015-10-01T04:00:00.000Z,258077.2158870001
Bioscience Research Building,2015-11-01T04:00:00.000Z,303945.3134696899
Bioscience Research Building,2015-12-01T05:00:00.000Z,346403.14436843
Bioscience Research Building,2016-01-01T05:00:00.000Z,466752.77914700005
Bioscience Research Building,2016-02-01T05:00:00.000Z,375371.67310200015
Bioscience Research Building,2016-03-01T05:00:00.000Z,315468.57949599996
Bioscience Research Building,2016-04-01T04:00:00.000Z,295221.14478
Bioscience Research Building,2016-05-01T04:00:00.000Z,296230.03877872013
Bioscience Research Building,2016-06-01T04:00:00.000Z,254505.49109140012
Bioscience Research Building,2016-07-01T04:00:00.000Z,277618.48756271985
Bioscience Research Building,2016-08-01T04:00:00.000Z,168627.3370646
Bioscience Research Building,2016-09-01T04:00:00.000Z,258602.68897100017
Bioscience Research Building,2016-10-01T04:00:00.000Z,309692.54424
Bioscience Research Building,2016-11-01T04:00:00.000Z,354413.0001253801
Bioscience Research Building,2016-12-01T05:00:00.000Z,405182.05572686
Bioscience Research Building,2017-01-01T05:00:00.000Z,756634.7674730001
Bioscience Research Building,2017-02-01T05:00:00.000Z,652626.4445539997
Bioscience Research Building,2017-03-01T05:00:00.000Z,703907.8489010006
Bioscience Research Building,2017-04-01T04:00:00.000Z,671925.8555674403
Bioscience Research Building,2017-05-01T04:00:00.000Z,698822.9664864304
Bioscience Research Building,2017-06-01T04:00:00.000Z,702414.1517181603
Bioscience Research Building,2017-07-01T04:00:00.000Z,698024.3708210008
Bioscience Research Building,2017-08-01T04:00:00.000Z,68593.63071400009
Bioscience Research Building,2017-09-01T04:00:00.000Z,0
Bioscience Research Building,2017-10-01T04:00:00.000Z,0
Bioscience Research Building,2017-11-01T04:00:00.000Z,0
Bioscience Research Building,2017-12-01T05:00:00.000Z,0
Bioscience Research Building,2018-01-01T05:00:00.000Z,316547.9064
Bioscience Research Building,2018-02-01T05:00:00.000Z,213942.16799999998
Bioscience Research Building,2018-03-01T05:00:00.000Z,0
Bioscience Research Building,2018-04-01T04:00:00.000Z,310000.71
Bioscience Research Building,2018-05-01T04:00:00.000Z,185906.01798301353
Bioscience Research Building,2018-06-01T04:00:00.000Z,834391.6767083713
Bioscience Research Building,2018-07-01T04:00:00.000Z,556932.8963821967
Bioscience Research Building,2018-08-01T04:00:00.000Z,1028.2
Bioscience Research Building,2018-09-01T04:00:00.000Z,342887.21
Bioscience Research Building,2018-10-01T04:00:00.000Z,427923.72501500003
Bioscience Research Building,2018-11-01T04:00:00.000Z,309296.23
Bioscience Research Building,2018-12-01T05:00:00.000Z,164836.89
Bioscience Research Building,2019-01-01T05:00:00.000Z,361168.16875
Bioscience Research Building,2019-02-01T05:00:00.000Z,174039.81
Bioscience Research Building,2019-03-01T05:00:00.000Z,95328.185
Bioscience Research Building,2019-04-01T04:00:00.000Z,359836.875
Bioscience Research Building,2019-05-01T04:00:00.000Z,418474.48500000004
Bioscience Research Building,2019-06-01T04:00:00.000Z,435346.505
Bioscience Research Building,2019-07-01T04:00:00.000Z,381729.85000000003
Bioscience Research Building,2019-08-01T04:00:00.000Z,463558.14
Bioscience Research Building,2019-09-01T04:00:00.000Z,389221.93
Bioscience Research Building,2019-10-01T04:00:00.000Z,16322.410000000002
Field Hockey And Lacrosse Complex,2014-10-01T04:00:00.000Z,4667.5687499999985
Field Hockey And Lacrosse Complex,2014-11-01T04:00:00.000Z,12087.971999999994
Field Hockey And Lacrosse Complex,2014-12-01T05:00:00.000Z,15098.403937499994
Field Hockey And Lacrosse Complex,2015-01-01T05:00:00.000Z,27547.54031249999
Field Hockey And Lacrosse Complex,2015-02-01T05:00:00.000Z,78374.20500000003
Field Hockey And Lacrosse Complex,2015-03-01T05:00:00.000Z,15501.300750000013
Field Hockey And Lacrosse Complex,2015-04-01T04:00:00.000Z,3669.381529411764
Field Hockey And Lacrosse Complex,2015-05-01T04:00:00.000Z,1105.5054705882355
Field Hockey And Lacrosse Complex,2015-06-01T04:00:00.000Z,589.4271290322584
Field Hockey And Lacrosse Complex,2015-07-01T04:00:00.000Z,394.42587096774173
Field Hockey And Lacrosse Complex,2015-08-01T04:00:00.000Z,784.8289090909091
Field Hockey And Lacrosse Complex,2015-09-01T04:00:00.000Z,1639.879090909091
Field Hockey And Lacrosse Complex,2015-10-01T04:00:00.000Z,5427.629999999998
Field Hockey And Lacrosse Complex,2015-11-01T04:00:00.000Z,7780.311290322582
Field Hockey And Lacrosse Complex,2015-12-01T05:00:00.000Z,10121.787800586508
Field Hockey And Lacrosse Complex,2016-01-01T05:00:00.000Z,19346.761909090896
Field Hockey And Lacrosse Complex,2016-02-01T05:00:00.000Z,16536.58499999999
Field Hockey And Lacrosse Complex,2016-03-01T05:00:00.000Z,9184.539000000002
Field Hockey And Lacrosse Complex,2016-04-01T04:00:00.000Z,5827.106999999997
Field Hockey And Lacrosse Complex,2016-05-01T04:00:00.000Z,3762.0409411764704
Field Hockey And Lacrosse Complex,2016-06-01T04:00:00.000Z,382.64505882352927
Field Hockey And Lacrosse Complex,2016-07-01T04:00:00.000Z,431.68745454545456
Field Hockey And Lacrosse Complex,2016-08-01T04:00:00.000Z,688.8932551319646
Field Hockey And Lacrosse Complex,2016-09-01T04:00:00.000Z,1079.0354282536143
Field Hockey And Lacrosse Complex,2016-10-01T04:00:00.000Z,3057.345273833672
Field Hockey And Lacrosse Complex,2016-11-01T04:00:00.000Z,7026.287362428843
Field Hockey And Lacrosse Complex,2016-12-01T05:00:00.000Z,12491.13958944281
Field Hockey And Lacrosse Complex,2017-01-01T05:00:00.000Z,10936.38506493506
Field Hockey And Lacrosse Complex,2017-02-01T05:00:00.000Z,9721.896635944699
Field Hockey And Lacrosse Complex,2017-03-01T05:00:00.000Z,10847.288364055305
Field Hockey And Lacrosse Complex,2017-04-01T04:00:00.000Z,3344.5817532467527
Field Hockey And Lacrosse Complex,2017-05-01T04:00:00.000Z,2206.549090909091
Field Hockey And Lacrosse Complex,2017-06-01T04:00:00.000Z,368.0181818181816
Field Hockey And Lacrosse Complex,2017-07-01T04:00:00.000Z,357.43854545454525
Field Hockey And Lacrosse Complex,2017-08-01T04:00:00.000Z,699.6032727272723
Field Hockey And Lacrosse Complex,2017-09-01T04:00:00.000Z,1061.5090909090914
Field Hockey And Lacrosse Complex,2017-10-01T04:00:00.000Z,3782.3817613636384
Field Hockey And Lacrosse Complex,2017-11-01T04:00:00.000Z,8855.071874999996
Field Hockey And Lacrosse Complex,2017-12-01T05:00:00.000Z,14371.626176470592
Field Hockey And Lacrosse Complex,2018-01-01T05:00:00.000Z,17015.963823529415
Field Hockey And Lacrosse Complex,2018-02-01T05:00:00.000Z,10537.605
Field Hockey And Lacrosse Complex,2018-03-01T05:00:00.000Z,12177.286874999998
Field Hockey And Lacrosse Complex,2018-04-01T04:00:00.000Z,5799.178125000003
Field Hockey And Lacrosse Complex,2018-05-01T04:00:00.000Z,871.6096551724131
Field Hockey And Lacrosse Complex,2018-06-01T04:00:00.000Z,280.4015948275862
Field Hockey And Lacrosse Complex,2018-07-01T04:00:00.000Z,312.64004032258083
Field Hockey And Lacrosse Complex,2018-08-01T04:00:00.000Z,662.1369677419352
Field Hockey And Lacrosse Complex,2018-09-01T04:00:00.000Z,1079.9477419354841
Field Hockey And Lacrosse Complex,2018-10-01T04:00:00.000Z,4350.528
Field Hockey And Lacrosse Complex,2018-11-01T04:00:00.000Z,11012.210181818184
Field Hockey And Lacrosse Complex,2018-12-01T05:00:00.000Z,11734.99363636364
Field Hockey And Lacrosse Complex,2019-01-01T05:00:00.000Z,14762.12473354232
Field Hockey And Lacrosse Complex,2019-02-01T05:00:00.000Z,7261.423448275862
Field Hockey And Lacrosse Complex,2019-03-01T05:00:00.000Z,6333.539062500003
Field Hockey And Lacrosse Complex,2019-04-01T04:00:00.000Z,1959.8360987903216
Field Hockey And Lacrosse Complex,2019-05-01T04:00:00.000Z,689.4669815668207
Field Hockey And Lacrosse Complex,2019-06-01T04:00:00.000Z,300.1505844155843
Field Hockey And Lacrosse Complex,2019-07-01T04:00:00.000Z,293.3012727272728
Field Hockey And Lacrosse Complex,2019-08-01T04:00:00.000Z,640.1460000000005
Field Hockey And Lacrosse Complex,2019-09-01T04:00:00.000Z,0
Physical Sciences Complex,2014-10-01T04:00:00.000Z,0
Physical Sciences Complex,2014-11-01T04:00:00.000Z,0
Physical Sciences Complex,2014-12-01T05:00:00.000Z,0
Physical Sciences Complex,2015-01-01T05:00:00.000Z,0
Physical Sciences Complex,2015-02-01T05:00:00.000Z,0
Physical Sciences Complex,2015-03-01T05:00:00.000Z,0
Physical Sciences Complex,2015-04-01T04:00:00.000Z,0
Physical Sciences Complex,2015-05-01T04:00:00.000Z,0
Physical Sciences Complex,2015-06-01T04:00:00.000Z,0
Physical Sciences Complex,2015-07-01T04:00:00.000Z,0
Physical Sciences Complex,2015-08-01T04:00:00.000Z,0
Physical Sciences Complex,2015-09-01T04:00:00.000Z,0
Physical Sciences Complex,2015-10-01T04:00:00.000Z,0
Physical Sciences Complex,2015-11-01T04:00:00.000Z,0
